Text,label
لاعت جبدنا من الاعلانات الي تظهر لنا الشاشة,0
البرنامج يسئئ,0
يحتاج الى زيادة المطاعم,1
البرنامج على ماضن جميل لان كلهم يتكلمون عنه المهم اتمنى ان البرنامج يطور اكثر وكثرون من اعلانه لانه باصراحه هو الوحيد الي يقد يوصل بدون لخبطه ذيك المره انا وامي واختي اتصلنا على هارديز وقولون مافي توصيل اشوي امي اتشوف الاعلان وتقول بسرعه حملي الاعلان واستغرب وقلت وش اسمه وقالتلي اسمه حملته وطلبنا من هارديز وجبوه لنا وامي فرحت واقالت هاذا احسن تطبيق مفيد مو زي الاعاب ومدري وش ذي البرامج الي مثل سناب والاستقرام ههههههخيستاهل اكثر من خمسه نجوم,1
البرنامج رووووووووووووعة,1
عاوزين عروض كتير وتنوع في المتاجر,1
برنامج زي الحره ملهوش اي لزمه الحياه وشركه نصابه وحاجه زي الخره,0
برنامج رائع نشكر كل من ساهم في تطوير هذا البرنامج الناجح,1
لا توجد في المنطقة المحيطة بي,0
تطبيق عقيم,0
روعه هالبرنامج,1
في اوقات كتير البرنامج بيكون سئ جدا بيتم عمليه المسح ببطء شديد وينتج عن ذلك اني المنتج بيكون اصلي ويسجل اكس,0
أطلق لبرنامج,1
perfect thanks,1
مشكلة بطييييييييئ,1
شكرآآ,1
فقصضض,0
خدمات سيئه انتظر وقت عند الطلب لأيجاد سائق لتوصيل الطلب ولا يستجيب,0
اين مصر,0
ممتاز وسريع وخصومات,1
لماذا العراق غير موجود ضمن نطاق خدماتكم؟,0
الؤى أبوحسن العبايدة,1
تطبيق فاشل جدا الاكواد مش شغال خالص انصح ما حدش ينزل التطبيق ده,0
ديما الطلب ناقص,0
كره حلو انصحكم تنزلوه,1
ولك كفووووووووو ولك هاد احسن وافخم برنامج دليفري,1
رائع واو مدهش,1
المسخرة الي عملوو,0
للاسف عمل محفظه عشان اشحن او احول ياخذه مبلغ كبير عكس الشبكات الثانيه يعني انا هاعمل فودافون بياخذ جنيه ونصف عشان ادفع تامين اورنج بتاخذ جنيه وتاخذ جنيه يعني انا في تامين في جنيه وهي تقول لي عايز جنيه عشان ندفع للاسف اقول الكلام ده انا ندمت عشان عملت انا جربت فودافون واورنج بصراحه,0
جدا فاشل ومافي مطاعم كثير,0
كدطكددططخككظدظظدطدكككككططججطكجطجج,1
انا حطيت نجمه وحده عشان ماحطيتوا مدينتنا رجاااااااءً حطوا القنفذه والمظيلف,0
لين احط ايميلي يقول مرحبا اسم اختي ما يحط ايميلي,1
حسبنا الله ونعما الوكيل حراميه ونصابين أقسم بالله لو مفيش مسئول تواصل معايا حفضحكم ومعايا قنوات اليوتيوب مشاهدات للملايين,0
جدا روعه ومريح,1
راااائع جدا,1
لون احمر,1
سئ لا يوجد توصيل الا للمناطق العامه والمفتوحه فقط لا يوجد توصيل للمناطق الشعبيه انا من الغوريه الدرب الاحمر,0
برنامج معلق,0
التطبيق حلو لكن يحتاج بعض من الإضافات,0
جميل ولكن يتأخر الطلب كثير,0
من افضل التطبيقات مرت علي,1
لا يوجد بلدة اسرائيل,0
تم حذف طلبات وكاريدج دعم المشاريع الكويتية,0
لسه جديد عايز اعرف تمن تذكره اسكندريه القاهرة,1
خره بي مديشتغل الله اكبر عليكم,0
الاسعار,1
المطاعم المشهورة دايما مشغولة,0
هو الاسعار دي حقيقية ولا ده النت؟ انتو مغليينها جدا,0
وين الشلن اين الباقي,1
The best application idea ever,1
التوصيل قبل الموعد الحفاظ على الطعام,1
تطبيق سيئ مافي اي حدود للمطاعم واهمالهم مافي اي تعاون من ناحية الاتصال,0
ممتاز بس ظبطوا الدنيا شويه يعنى أولا اللغة العربية ثانيا خطة الأسعار ثالثا المواقف العامة للباصات وليه ميكملش لحد برج العرب مرورا بخط الساحل وسيدى كرير,1
ممتاز جداا الى الامام,1
تطبيق ممتاز جدا شكرا,1
تطبيق ممتاااااز وسهل وسريع,1
حلو بس مشكله أن سعر توصيل شوي غالي,1
حاجه حلوه جدا,1
برنامج اكثر من رائع بنصح الكل باستخدامه,1
تطبيق سهل وبسيط وانا سعيد جدا وارجو ان تنظرو في اقتراحي اود عمل برمو كود يمتد على مستوى الشهر وليس اليوم,1
برنامج رائع بس ما يتنزل,1
طلبات احسن شيأ,1
رايه شوب اسم عريق بصراحه اول مره اجرب اتعامل معاهم اشتريت ريدمي نوت ارخص من اي مكان في مصر كمان التوصيل مجاناً كمان مدفعتش جنيه في الاول للحجز بصراحه دا أعظم مكان تشتري منه كنت قلقان أنهم ميبعوتوش البودز الهديه اتبعتت بصراحه ليكم كل الاحترام حاجه تشرف بجد مش هتعامل مع حد غيركم تاني,1
Excellent application recommend friends,1
ليه معلق,1
كهف,0
لا يوجد تنوع في الخيارات في المدينة المنورة مطاعم محدودة فقط,0
تاعغههطكغع,1
مممتاااااز حبيته,1
Really app perfect alot benefits Mohammed,1
زباله ورب الكعبه الطلب يقولي باقي دقيقين وانا انتظر ساعتين تتبع الطريق نفس الموضوع وأحيانا يقولك المطعم فاتح ويوم اخلص طلب يقول مقفل,0
خدمة جميلة جدا,1
كله كذب لا احد يكتبلهم كذابين وماعندهم سالفه واتحداهم يوصلون الطلبات التحداهم كتبتلهم وارسلت كمان كذابي وانا لاارجو احد تنزيله,1
كل المطاعم مغلقه,0
طريقة البرنامج جدا جدا جميلة الوقت ساعات يتأخرون بس التطبيق نار,1
جميل لكن لو انه الخدمه سريعه وفعاله مدة ساعه أصبح أفضل المواقع,1
التطبيق كاذب في موضوع الخصومات ومفيش خصم ولا اي حاجه,0
خدمة التوصيل المجاني للمطاعم القريبة جعلت من التطبيق متميز جداً,1
تطبيق زفت مفروض ليا هدية بطاقتي واول طلبت الاوردر جالي وخد الفلوس مني مع ان دي هدية,0
لا بأس بها,1
لا يعمل على أغلب الأجهزة ويطلب تحديث ولا يوجد تحديث أساسا,0
مو شغال مع جالكسي اس ايدج الرجاء معالجة المشكلة تم مسح البرنامج,0
توصيل مثل الزباله يفهمون وكل شوي يحولون على شخص ثاني لي ثلاث ساعات انتظر اتصل حوسه ولا جا الطلب برنامج مخييييس مخنز,0
زييييي الخرااااااااااااااا,0
تتطور سريع في الخدمة شكرا لكم,1
من افضل المواقع ودائما يلتزم بوعوده واهم شيء لديه ارضاء الزبون,1
معامله سيئه,0
تطبيق جيد لكن عاملين التوصيل سيء جداا تعاملهم معي سيء جدا جدا اتمنى ان تجدو حل,0
تطيق ممتاز وداائما يقوم بالتطوير,1
عروض غير حقيقية في الواقع,0
وي وي,1
ولك نار الناررررررررر,1
التعامل مع الزبائن بطريقة غير لائقه للاسف طلبت منه مره وما استلمت الطلب نتيجه سوء فهم احد موظفيهم وبعد اللوم عليه تحدث بطريقة غير لائقه اعتقد ان الطريقة لا ترقى حتى للتعامل فى سوق الخضار,0
اليوم كنت حاجز رحله الاسكندريه الساعه ولم اركب مع السائق لانه تحرك قبل وصولي بدقتين فاحجزت رحله أخري الساعه وفوجئت بمطالبتي بمبلغ جنيه علما بأن كود الخصم حسب رحلتي بمبلغ برجاء تدارج الخطأ وخصم ماتم اضافته علي حسابي مع العلم بأنها اول رحله لي ولايوجد بالتطبيق خدمه عملاء لايوجد مساعده او تواصل مع خدمه العملاء بالتطبيق الا بعد القيام برحله برنامج فاشل صراحه وانا فعلا مستاء للتعامل معاكم رقم تليفوني عندكم اتصلوا انتو,0
